system:index,classification,fireBinary,year,.geo
5_00000000000000000d66,0.7818765149158696,1,2021.0,"{""type"":""Point"",""coordinates"":[97.94376669714708,18.561440667770654]}"
5_00000000000000000c5d,0.45537134828646925,0,2021.0,"{""type"":""Point"",""coordinates"":[99.16726822149471,17.852671014426484]}"
5_00000000000000000ce2,0.6242765473273877,0,2021.0,"{""type"":""Point"",""coordinates"":[97.94645999418334,18.42130449896401]}"
5_00000000000000000d80,0.8807088934770518,1,2021.0,"{""type"":""Point"",""coordinates"":[99.617325290819,18.693492486367397]}"
5_00000000000000000dfd,0.6129277681937559,1,2021.0,"{""type"":""Point"",""coordinates"":[98.05156100601309,19.496585504295105]}"
5_00000000000000000c48,0.6461068576777784,0,2021.0,"{""type"":""Point"",""coordinates"":[99.53917062665525,20.01940618460953]}"
5_00000000000000000c55,0.3518933708239353,0,2021.0,"{""type"":""Point"",""coordinates"":[98.41537906096372,17.483461906302217]}"
5_00000000000000000c72,0.33044430629986893,0,2021.0,"{""type"":""Point"",""coordinates"":[98.27524289215708,17.421475942558267]}"
5_00000000000000000c93,0.44177622555643087,0,2021.0,"{""type"":""Point"",""coordinates"":[98.26176748877356,17.97933177984961]}"
5_00000000000000000ca6,0.634164028941097,0,2021.0,"{""type"":""Point"",""coordinates"":[97.92220694355368,19.55048265872811]}"
5_00000000000000000d1e,0.5086098075730489,1,2021.0,"{""type"":""Point"",""coordinates"":[100.5605589366544,19.167802606321384]}"
5_00000000000000000d37,0.8235201529011414,1,2021.0,"{""type"":""Point"",""coordinates"":[100.76806766327758,18.28924822126621]}"
5_00000000000000000d46,0.7992553301169087,1,2021.0,"{""type"":""Point"",""coordinates"":[100.92167923546772,18.531796563967344]}"
5_00000000000000000d56,0.6046431168193193,1,2021.0,"{""type"":""Point"",""coordinates"":[98.66870505091103,18.68271038002017]}"
5_00000000000000000d5e,0.9027507012558528,1,2021.0,"{""type"":""Point"",""coordinates"":[97.65540555022282,18.386269341987088]}"
5_00000000000000000db2,0.8096420186779892,1,2021.0,"{""type"":""Point"",""coordinates"":[97.84944333256352,18.542574211213527]}"
5_00000000000000000dda,0.7212819493299251,1,2021.0,"{""type"":""Point"",""coordinates"":[99.38825681060243,17.31098387755493]}"
5_00000000000000000ddb,0.6460919415011284,1,2021.0,"{""type"":""Point"",""coordinates"":[100.42311606488404,18.240742120006825]}"
5_00000000000000000c57,0.3909506055204658,0,2021.0,"{""type"":""Point"",""coordinates"":[99.25889828904198,19.660979182832502]}"
5_00000000000000000d8a,0.44340340427345104,1,2021.0,"{""type"":""Point"",""coordinates"":[99.7898033195663,18.844410761521274]}"
5_00000000000000000cd5,0.3154563990717082,0,2021.0,"{""type"":""Point"",""coordinates"":[100.53360812988738,18.65037297918058]}"
5_00000000000000000bec,0.7612728954585477,0,2021.0,"{""type"":""Point"",""coordinates"":[97.78745736881957,18.149112052459564]}"
5_00000000000000000e05,0.5353076081601071,1,2021.0,"{""type"":""Point"",""coordinates"":[100.24255368592688,19.766080194662216]}"
5_00000000000000000ce1,0.3828104439390481,0,2021.0,"{""type"":""Point"",""coordinates"":[99.23733853544857,18.661150626426757]}"
5_00000000000000000d3e,0.6641779236066733,1,2021.0,"{""type"":""Point"",""coordinates"":[100.26142014248398,19.391484492465384]}"
5_00000000000000000ca8,0.5106883087861005,0,2021.0,"{""type"":""Point"",""coordinates"":[99.23733853544856,19.421128596268698]}"
5_00000000000000000deb,0.8577864040537352,1,2021.0,"{""type"":""Point"",""coordinates"":[100.20482523191367,18.80398455137074]}"
5_00000000000000000c14,0.866828540682265,0,2021.0,"{""type"":""Point"",""coordinates"":[99.15379727721225,18.612644525167376]}"
5_00000000000000000c89,0.4937813450546848,0,2021.0,"{""type"":""Point"",""coordinates"":[99.97305899555975,18.39704698923326]}"
5_00000000000000000d7d,0.648712618534866,1,2021.0,"{""type"":""Point"",""coordinates"":[99.67931125456295,18.39704698923326]}"
5_00000000000000000de8,0.29601360791218634,1,2021.0,"{""type"":""Point"",""coordinates"":[100.24794473910048,19.359142632524748]}"
5_00000000000000000bcf,0.15111492347133776,0,2021.0,"{""type"":""Point"",""coordinates"":[98.04347665580318,17.567003164538527]}"
5_00000000000000000bf8,0.1464369548482695,0,2021.0,"{""type"":""Point"",""coordinates"":[98.7899792222616,16.895961965207565]}"
5_00000000000000000c46,0.33980304417865187,0,2021.0,"{""type"":""Point"",""coordinates"":[98.31297134617027,17.523883657351707]}"
5_00000000000000000c60,0.3548172374927602,0,2021.0,"{""type"":""Point"",""coordinates"":[98.62558554372421,17.087301991410925]}"
5_00000000000000000cc4,0.11619982205440334,0,2021.0,"{""type"":""Point"",""coordinates"":[100.3476546977566,18.790509147987223]}"
5_00000000000000000cca,0.0649214893668019,0,2021.0,"{""type"":""Point"",""coordinates"":[99.0837269632584,15.731744189365482]}"
5_00000000000000000c2b,0.28107982497169287,0,2021.0,"{""type"":""Point"",""coordinates"":[101.11571701780842,19.356449335488463]}"
5_00000000000000000bf3,0.1357165143622497,0,2021.0,"{""type"":""Point"",""coordinates"":[98.7899792222616,15.440694204506018]}"
6_00000000000000000ec2,0.53853425058908,0,2022.0,"{""type"":""Point"",""coordinates"":[98.93819974127815,17.254388966984592]}"
6_00000000000000000f53,0.2695511291398691,1,2022.0,"{""type"":""Point"",""coordinates"":[100.84352457130397,18.785118094813605]}"
6_00000000000000001041,0.5042989984554163,1,2022.0,"{""type"":""Point"",""coordinates"":[98.68487375133083,16.604907521247043]}"
6_0000000000000000104f,0.4473841409108865,1,2022.0,"{""type"":""Point"",""coordinates"":[98.54743087956047,16.76391014661082]}"
6_00000000000000000e19,0.5094950758086543,0,2022.0,"{""type"":""Point"",""coordinates"":[98.51778677575717,17.030711539941645]}"
6_00000000000000000e58,0.45602348628947376,0,2022.0,"{""type"":""Point"",""coordinates"":[99.12684647044523,16.957947928951516]}"
6_00000000000000000fed,0.8444662089765319,1,2022.0,"{""type"":""Point"",""coordinates"":[97.93567788783612,19.24595727048513]}"
6_00000000000000000e7c,0.580195002631732,0,2022.0,"{""type"":""Point"",""coordinates"":[98.61480789647803,17.467293205882424]}"
6_00000000000000000ebf,0.19386825106495356,0,2022.0,"{""type"":""Point"",""coordinates"":[100.58211869024781,18.31080797485962]}"
6_00000000000000000f50,0.5386167021992921,1,2022.0,"{""type"":""Point"",""coordinates"":[98.41268576392744,18.391655936059646]}"
6_0000000000000000104b,0.7832394244723418,1,2022.0,"{""type"":""Point"",""coordinates"":[98.64445200028135,17.542750113908834]}"
6_00000000000000000eb8,0.43421881722468725,0,2022.0,"{""type"":""Point"",""coordinates"":[99.42329196757936,18.122161245692535]}"
6_00000000000000000f31,0.21891706794691582,0,2022.0,"{""type"":""Point"",""coordinates"":[100.38808090790714,19.25673491773131]}"
6_00000000000000000f90,0.4445002136159081,1,2022.0,"{""type"":""Point"",""coordinates"":[100.4204183087467,19.29716112788185]}"
6_00000000000000000ed1,0.2384422597262052,0,2022.0,"{""type"":""Point"",""coordinates"":[98.39651706350766,18.18684050647277]}"
6_00000000000000000f1e,0.5153833291738066,0,2022.0,"{""type"":""Point"",""coordinates"":[99.01096335226826,17.723312492866018]}"
6_00000000000000000fe1,0.7509147579391604,1,2022.0,"{""type"":""Point"",""coordinates"":[99.20769443164525,18.46441954704978]}"
6_00000000000000000e9b,0.2005967216009707,0,2022.0,"{""type"":""Point"",""coordinates"":[98.74416195893744,17.847279961252866]}"
6_00000000000000000ec7,0.1837275353017992,0,2022.0,"{""type"":""Point"",""coordinates"":[99.3154931996123,20.014015131435915]}"
6_00000000000000000f4a,0.7045708420748378,1,2022.0,"{""type"":""Point"",""coordinates"":[97.90064718996025,18.545271967350857]}"
6_00000000000000000eee,0.6043280017277786,0,2022.0,"{""type"":""Point"",""coordinates"":[99.87604233393994,19.103123345541153]}"
6_00000000000000000ef0,0.22139249197964414,0,2022.0,"{""type"":""Point"",""coordinates"":[99.8652602275927,20.078694392216146]}"
6_00000000000000000f62,0.31123820603170543,1,2022.0,"{""type"":""Point"",""coordinates"":[100.13745267409713,20.23769701757992]}"
6_00000000000000000fa8,0.8902256115964498,1,2022.0,"{""type"":""Point"",""coordinates"":[98.0111392549636,19.175886956531283]}"
6_00000000000000000f3a,0.3763154694960885,0,2022.0,"{""type"":""Point"",""coordinates"":[99.98383664280593,19.512754204714902]}"
6_00000000000000000f67,0.7965979995624822,1,2022.0,"{""type"":""Point"",""coordinates"":[99.33705295320571,17.99550048026941]}"
6_00000000000000000f9d,0.7747216555092536,1,2022.0,"{""type"":""Point"",""coordinates"":[99.18344138101556,17.313681633692262]}"
6_00000000000000000e17,0.6608369189661144,0,2022.0,"{""type"":""Point"",""coordinates"":[98.8896891809177,16.87979326478777]}"
6_00000000000000000ee0,0.2601866871543101,0,2022.0,"{""type"":""Point"",""coordinates"":[98.74685971507478,16.588738820827245]}"
6_00000000000000000fa6,0.6200379468968956,1,2022.0,"{""type"":""Point"",""coordinates"":[99.97305899555975,18.326981134380464]}"
6_00000000000000000f8e,0.8292030123733641,1,2022.0,"{""type"":""Point"",""coordinates"":[97.96532199163943,19.030359734551023]}"
6_00000000000000000ef9,0.28782853899264293,0,2022.0,"{""type"":""Point"",""coordinates"":[98.70104245175062,16.914828421764692]}"
6_00000000000000000fdd,0.8381041832606018,1,2022.0,"{""type"":""Point"",""coordinates"":[98.40998800779012,19.227090813928]}"
6_00000000000000000fb0,0.7136914973760292,1,2022.0,"{""type"":""Point"",""coordinates"":[97.41286166662275,18.502152460164037]}"
6_0000000000000000102f,0.8088115601980405,1,2022.0,"{""type"":""Point"",""coordinates"":[98.8357920264847,17.89039946843969]}"
6_00000000000000000f10,0.619099176404238,0,2022.0,"{""type"":""Point"",""coordinates"":[99.05138510331777,17.82841350469574]}"
6_00000000000000000f6a,0.6455742384573822,1,2022.0,"{""type"":""Point"",""coordinates"":[100.36921445134999,19.846928155862244]}"
6_00000000000000000e44,0.6879904047004802,0,2022.0,"{""type"":""Point"",""coordinates"":[98.84387637669461,17.451120046361574]}"
6_00000000000000000f59,0.8130719307351703,1,2022.0,"{""type"":""Point"",""coordinates"":[98.93011539106826,18.353927482046444]}"
6_00000000000000000e32,0.6629035863635657,0,2022.0,"{""type"":""Point"",""coordinates"":[99.37747470425519,16.96603227916141]}"
6_00000000000000000e47,0.4488196064371268,0,2022.0,"{""type"":""Point"",""coordinates"":[100.2775888429038,19.534313958308314]}"
6_00000000000000000f3f,0.7670659118738381,1,2022.0,"{""type"":""Point"",""coordinates"":[99.66583585117945,18.243435417043106]}"
6_00000000000000000f78,0.7900148767538614,1,2022.0,"{""type"":""Point"",""coordinates"":[99.38555905446509,18.035926690419945]}"
6_00000000000000000f84,0.6755331953301642,1,2022.0,"{""type"":""Point"",""coordinates"":[98.4099880077901,18.364709588393673]}"
6_00000000000000000e2b,0.6586694361674745,0,2022.0,"{""type"":""Point"",""coordinates"":[98.91663998768473,17.378356435371444]}"
6_00000000000000000e34,0.40436984199930986,0,2022.0,"{""type"":""Point"",""coordinates"":[99.0756426130485,18.946818476314714]}"
6_00000000000000000e4c,0.5502531436794436,0,2022.0,"{""type"":""Point"",""coordinates"":[99.83830942082567,18.22187566344969]}"
6_00000000000000000ed5,0.20359100039085853,0,2022.0,"{""type"":""Point"",""coordinates"":[98.67139834794733,17.93351897562651]}"
6_00000000000000000f9b,0.8903660240629137,1,2022.0,"{""type"":""Point"",""coordinates"":[99.59846329336293,18.149112052459564]}"
6_00000000000000000e52,0.2977784354114103,0,2022.0,"{""type"":""Point"",""coordinates"":[99.96497464534986,19.69600988070837]}"
6_00000000000000000e79,0.5033828061038657,0,2022.0,"{""type"":""Point"",""coordinates"":[99.56881473045856,18.29733703057716]}"
6_00000000000000000e20,0.2284556819955097,0,2022.0,"{""type"":""Point"",""coordinates"":[99.25620499200569,19.070785944701562]}"
6_00000000000000000e8e,0.17048094325862384,0,2022.0,"{""type"":""Point"",""coordinates"":[100.8947284287007,19.51006090767862]}"
6_00000000000000000fec,0.41334022641159274,1,2022.0,"{""type"":""Point"",""coordinates"":[99.56073038024867,17.847279961252866]}"
6_00000000000000000ef5,0.8129160974804777,0,2022.0,"{""type"":""Point"",""coordinates"":[97.71200046079318,18.167978509016695]}"
6_00000000000000000f33,0.24625852435877588,0,2022.0,"{""type"":""Point"",""coordinates"":[99.71703970857617,20.03018383185571]}"
6_00000000000000000e3d,0.4456238720341368,0,2022.0,"{""type"":""Point"",""coordinates"":[98.74685971507478,17.11155950114167]}"
6_00000000000000000f4b,0.8065983659707229,1,2022.0,"{""type"":""Point"",""coordinates"":[99.29123568988156,19.75799584445232]}"
6_00000000000000000f57,0.6217547138772412,1,2022.0,"{""type"":""Point"",""coordinates"":[100.88395078145452,18.779731500741043]}"
6_00000000000000000e69,0.36039110575100464,0,2022.0,"{""type"":""Point"",""coordinates"":[98.78458816908798,18.00358483047931]}"
6_00000000000000000f1f,0.7490883846055968,0,2022.0,"{""type"":""Point"",""coordinates"":[97.99497055454378,18.938734126104812]}"
6_00000000000000000f4f,0.7925179469695366,1,2022.0,"{""type"":""Point"",""coordinates"":[97.90334048699654,18.64498192600696]}"
6_00000000000000000f6d,0.5467992335829677,1,2022.0,"{""type"":""Point"",""coordinates"":[98.16475082715374,17.451120046361574]}"
6_00000000000000000fda,0.8189518242219244,1,2022.0,"{""type"":""Point"",""coordinates"":[97.9141181342427,19.17049590335766]}"
6_00000000000000000e62,0.18566526349910933,0,2022.0,"{""type"":""Point"",""coordinates"":[98.17283517736364,18.798593498197118]}"
6_00000000000000000f1c,0.23846810587677705,0,2022.0,"{""type"":""Point"",""coordinates"":[99.10528671685182,20.040965938202937]}"
6_00000000000000000ef6,0.12450199477399138,0,2022.0,"{""type"":""Point"",""coordinates"":[97.76859091226244,18.771647150531145]}"
6_00000000000000000e10,0.38729160464461265,0,2022.0,"{""type"":""Point"",""coordinates"":[100.94593228609742,19.415737543095084]}"
6_00000000000000000e67,0.2529570334999677,0,2022.0,"{""type"":""Point"",""coordinates"":[99.5122242789893,19.014191034131226]}"
6_00000000000000000f86,0.5285714557740605,1,2022.0,"{""type"":""Point"",""coordinates"":[99.57690353976953,19.53970501148193]}"
6_00000000000000000fb2,0.8753053486960038,1,2022.0,"{""type"":""Point"",""coordinates"":[97.86561203298332,18.736611993554224]}"
6_00000000000000000e7f,0.10742450872951356,0,2022.0,"{""type"":""Point"",""coordinates"":[100.3557390479665,18.604560174957474]}"
6_00000000000000000efc,0.1883700425785269,0,2022.0,"{""type"":""Point"",""coordinates"":[98.23212338497025,19.086954645121356]}"
6_00000000000000000e41,0.16898724475179122,0,2022.0,"{""type"":""Point"",""coordinates"":[99.44754501820904,18.909085563200453]}"
6_00000000000000000f45,0.8915287586102377,1,2022.0,"{""type"":""Point"",""coordinates"":[97.69044070719977,18.273079520846416]}"
6_00000000000000000f64,0.718280225093572,1,2022.0,"{""type"":""Point"",""coordinates"":[98.93819974127815,17.48885295947583]}"
6_00000000000000000e5a,0.27245326656591445,0,2022.0,"{""type"":""Point"",""coordinates"":[98.52317782893077,17.69636168609899]}"
6_00000000000000000f16,0.2967830329086738,0,2022.0,"{""type"":""Point"",""coordinates"":[99.62002304695635,19.488501154085213]}"
6_00000000000000000f8c,0.825780801439683,1,2022.0,"{""type"":""Point"",""coordinates"":[100.91090158822155,18.545271967350857]}"
6_0000000000000000104a,0.8549250629322278,1,2022.0,"{""type"":""Point"",""coordinates"":[97.94106894100973,19.227090813928]}"
6_00000000000000000e5d,0.7086611062484951,0,2022.0,"{""type"":""Point"",""coordinates"":[97.85752768277344,18.42938884917391]}"
6_00000000000000000e8b,0.4914434161050949,0,2022.0,"{""type"":""Point"",""coordinates"":[99.53647732961898,17.844582205115533]}"
6_00000000000000000ef4,0.827150393542324,0,2022.0,"{""type"":""Point"",""coordinates"":[99.91377078795314,18.512930107410217]}"
6_00000000000000000f48,0.5722808508160634,1,2022.0,"{""type"":""Point"",""coordinates"":[100.82196481771058,18.583000421364062]}"
6_00000000000000000f51,0.31149574495216475,1,2022.0,"{""type"":""Point"",""coordinates"":[99.51761087306186,18.83093535813776]}"
6_00000000000000000fab,0.838920279129074,1,2022.0,"{""type"":""Point"",""coordinates"":[97.82788357897013,18.763558341220193]}"
6_00000000000000000fbe,0.9124800348648248,1,2022.0,"{""type"":""Point"",""coordinates"":[97.91950918741632,19.103123345541153]}"
6_00000000000000001036,0.8781867393950142,1,2022.0,"{""type"":""Point"",""coordinates"":[99.61463199378272,18.836321952210326]}"
6_00000000000000000e21,0.6034703752169035,0,2022.0,"{""type"":""Point"",""coordinates"":[99.97036569852348,17.99010942709579]}"
6_00000000000000000e5b,0.17764370355354792,0,2022.0,"{""type"":""Point"",""coordinates"":[100.25333133317304,20.332020382163464]}"
6_00000000000000000e96,0.25638974164812184,0,2022.0,"{""type"":""Point"",""coordinates"":[99.13762411769142,18.31080797485962]}"
6_00000000000000000f5c,0.7357429198718843,1,2022.0,"{""type"":""Point"",""coordinates"":[97.79015066585586,18.138334405213392]}"
6_00000000000000000f66,0.9181335700129809,1,2022.0,"{""type"":""Point"",""coordinates"":[97.70930270465583,18.240742120006825]}"
6_00000000000000000f74,0.7902308505696886,1,2022.0,"{""type"":""Point"",""coordinates"":[99.52569968237279,20.078694392216146]}"
6_00000000000000000fa4,0.49283575610811586,1,2022.0,"{""type"":""Point"",""coordinates"":[99.0998956636782,19.545096064655542]}"
6_00000000000000000fc3,0.7822993499714334,1,2022.0,"{""type"":""Point"",""coordinates"":[97.99766385158007,19.243259514347795]}"
6_00000000000000000fc9,0.6858475897956828,1,2022.0,"{""type"":""Point"",""coordinates"":[97.84944333256352,18.37818499177719]}"
6_00000000000000000fcd,0.7655751340529742,1,2022.0,"{""type"":""Point"",""coordinates"":[98.0461744119405,19.442688349862106]}"
6_00000000000000000fdb,0.8539966950433608,1,2022.0,"{""type"":""Point"",""coordinates"":[100.74920120672043,18.267688467672798]}"
6_00000000000000000fde,0.5347303128124604,1,2022.0,"{""type"":""Point"",""coordinates"":[98.57977273950112,17.135812551771366]}"
6_0000000000000000101d,0.6672476095361589,1,2022.0,"{""type"":""Point"",""coordinates"":[99.52030862919919,19.876572259665554]}"
6_00000000000000001059,0.7790094061457322,1,2022.0,"{""type"":""Point"",""coordinates"":[97.67427200677997,18.539880914177246]}"
6_00000000000000000ee9,0.0829502424628936,0,2022.0,"{""type"":""Point"",""coordinates"":[98.5124001816846,18.537183158039905]}"
6_00000000000000000f6f,0.7138043455688058,1,2022.0,"{""type"":""Point"",""coordinates"":[98.0704274625702,19.100430048504872]}"
6_00000000000000000fb3,0.739724515088886,1,2022.0,"{""type"":""Point"",""coordinates"":[101.17769852245132,19.318720881475258]}"
6_00000000000000000e36,0.6061035461046432,0,2022.0,"{""type"":""Point"",""coordinates"":[100.47970651635333,19.375311332944545]}"
6_00000000000000001019,0.8454559247290251,1,2022.0,"{""type"":""Point"",""coordinates"":[97.69044070719977,18.17336956219031]}"
6_00000000000000000fa1,0.6014178325254259,1,2022.0,"{""type"":""Point"",""coordinates"":[98.36417520356702,17.22205156614501]}"
6_00000000000000000f60,0.5433347758756573,1,2022.0,"{""type"":""Point"",""coordinates"":[100.90820383208421,18.51832116058383]}"
6_00000000000000000f6c,0.5212068989440303,1,2022.0,"{""type"":""Point"",""coordinates"":[98.1108492136197,17.65863323208579]}"
6_00000000000000000f7b,0.8944028596300948,1,2022.0,"{""type"":""Point"",""coordinates"":[97.6068949898624,18.35931853522006]}"
6_00000000000000000f58,0.5495338009197291,1,2022.0,"{""type"":""Point"",""coordinates"":[98.74955301211106,18.890223565744378]}"
6_00000000000000001012,0.8596608288086167,1,2022.0,"{""type"":""Point"",""coordinates"":[97.94645999418334,19.364533685698362]}"
6_00000000000000000e2a,0.5059230232155753,0,2022.0,"{""type"":""Point"",""coordinates"":[99.5553437861761,19.431906243514877]}"
6_00000000000000000ef8,0.38583255393094434,0,2022.0,"{""type"":""Point"",""coordinates"":[98.05964535622296,17.461902152708806]}"
6_00000000000000000fcb,0.5161827201966773,1,2022.0,"{""type"":""Point"",""coordinates"":[99.5742057836322,19.537011714445644]}"
6_00000000000000001055,0.5130927016081737,1,2022.0,"{""type"":""Point"",""coordinates"":[100.74111685651054,18.200315909856286]}"
6_00000000000000000fb5,0.3520838251352333,1,2022.0,"{""type"":""Point"",""coordinates"":[98.1458843705966,19.44807494393467]}"
6_0000000000000000103d,0.4389394778066344,1,2022.0,"{""type"":""Point"",""coordinates"":[100.82196481771058,18.364709588393673]}"
6_0000000000000000104e,0.25512105537615487,1,2022.0,"{""type"":""Point"",""coordinates"":[98.07042746257021,17.750258840531995]}"
6_00000000000000000ef1,0.10884072754463707,0,2022.0,"{""type"":""Point"",""coordinates"":[101.22351578577548,18.890223565744378]}"
6_00000000000000000fc4,0.5961490607757439,1,2022.0,"{""type"":""Point"",""coordinates"":[98.0623431123603,19.014191034131226]}"
6_00000000000000000efe,0.23329488509050345,0,2022.0,"{""type"":""Point"",""coordinates"":[98.97592819529136,16.594129874000867]}"
6_00000000000000000e81,0.09463370759887846,0,2022.0,"{""type"":""Point"",""coordinates"":[98.77919711591439,15.7533039429589]}"
6_00000000000000001047,0.8046851616860784,1,2022.0,"{""type"":""Point"",""coordinates"":[99.84639823013663,18.29733703057716]}"
6_00000000000000000ef2,0.3478209969380615,0,2022.0,"{""type"":""Point"",""coordinates"":[99.24003183248483,18.31080797485962]}"
6_00000000000000000e5c,0.3107778430612323,0,2022.0,"{""type"":""Point"",""coordinates"":[100.41772501171043,18.925258722721306]}"
6_00000000000000001053,0.8264287943554113,1,2022.0,"{""type"":""Point"",""coordinates"":[99.92185513816304,18.335065484590366]}"
6_00000000000000000eb6,0.08230671284011878,0,2022.0,"{""type"":""Point"",""coordinates"":[98.67948269815722,19.03575078772464]}"
6_00000000000000000e29,0.05324813077778592,0,2022.0,"{""type"":""Point"",""coordinates"":[98.79806357247149,19.016884331167507]}"
6_00000000000000000ed6,0.02098754145108261,0,2022.0,"{""type"":""Point"",""coordinates"":[99.3235775498222,19.062701594491667]}"
6_00000000000000000f24,0.10290433530379753,0,2022.0,"{""type"":""Point"",""coordinates"":[98.15935977398013,18.91447661637407]}"
7_000000000000000010d9,0.4971149420097573,0,2023.0,"{""type"":""Point"",""coordinates"":[100.22099393233344,19.448074943934675]}"
7_00000000000000001278,0.8498474527806259,1,2023.0,"{""type"":""Point"",""coordinates"":[98.60671908716708,16.553703663850328]}"
7_000000000000000012b0,0.45085944548963025,1,2023.0,"{""type"":""Point"",""coordinates"":[98.58516379267472,16.699230885830584]}"
7_00000000000000001289,0.8196648336952875,1,2023.0,"{""type"":""Point"",""coordinates"":[98.91394669064846,17.313681633692266]}"
7_000000000000000010a2,0.4979302634534138,0,2023.0,"{""type"":""Point"",""coordinates"":[98.47197397153406,17.399916188964852]}"
7_00000000000000001279,0.6879787802604972,1,2023.0,"{""type"":""Point"",""coordinates"":[98.23212338497025,18.15450310563318]}"
7_000000000000000011c6,0.23672747052898996,1,2023.0,"{""type"":""Point"",""coordinates"":[98.69295810154074,18.822851007927863]}"
7_00000000000000001195,0.6489519868268364,1,2023.0,"{""type"":""Point"",""coordinates"":[99.21577878185516,18.353927482046444]}"
7_000000000000000010d6,0.17617652952528395,0,2023.0,"{""type"":""Point"",""coordinates"":[100.05660025379606,19.85231920903586]}"
7_00000000000000001078,0.150508250424019,0,2023.0,"{""type"":""Point"",""coordinates"":[99.62271634399264,19.006106683921328]}"
7_0000000000000000112f,0.30069814188076,0,2023.0,"{""type"":""Point"",""coordinates"":[99.59037448405198,19.192055656951077]}"
7_00000000000000001137,0.1748247388015857,0,2023.0,"{""type"":""Point"",""coordinates"":[99.26159158607825,18.782424797777328]}"
7_00000000000000001215,0.7876742363936078,1,2023.0,"{""type"":""Point"",""coordinates"":[98.36148190653073,18.2057069630299]}"
7_00000000000000001073,0.2871644876355576,0,2023.0,"{""type"":""Point"",""coordinates"":[100.25602908931037,19.062701594491664]}"
7_0000000000000000107c,0.153885613295644,0,2023.0,"{""type"":""Point"",""coordinates"":[100.1212795145763,19.852319209035862]}"
7_000000000000000010a8,0.10919492258349725,0,2023.0,"{""type"":""Point"",""coordinates"":[99.17535703080566,19.892740960085348]}"
7_000000000000000010b2,0.23046034818426517,0,2023.0,"{""type"":""Point"",""coordinates"":[100.17248337197303,18.386269341987084]}"
7_0000000000000000107d,0.218849490886078,0,2023.0,"{""type"":""Point"",""coordinates"":[99.92724619133665,20.407477290189867]}"
7_0000000000000000108a,0.09325334103350401,0,2023.0,"{""type"":""Point"",""coordinates"":[98.93550644424187,19.097732292367535]}"
7_000000000000000010f0,0.08646300054479067,0,2023.0,"{""type"":""Point"",""coordinates"":[99.89760208753334,19.545096064655546]}"
7_0000000000000000116b,0.07599843027323558,0,2023.0,"{""type"":""Point"",""coordinates"":[99.339746250242,18.510236810373932]}"
7_00000000000000001100,0.05516621349927315,0,2023.0,"{""type"":""Point"",""coordinates"":[98.32375345251752,19.396871086537953]}"
7_0000000000000000122b,0.8016482502767095,1,2023.0,"{""type"":""Point"",""coordinates"":[98.43154776138353,17.108861745004337]}"
7_000000000000000012ad,0.26398982762493384,1,2023.0,"{""type"":""Point"",""coordinates"":[98.35339755632081,19.442688349862106]}"
7_000000000000000010a1,0.2989742599569824,0,2023.0,"{""type"":""Point"",""coordinates"":[98.99209689571114,16.77469225295805]}"
7_0000000000000000127f,0.6475835046406005,1,2023.0,"{""type"":""Point"",""coordinates"":[98.89508023409131,18.267688467672798]}"
7_0000000000000000121c,0.34807796852504586,1,2023.0,"{""type"":""Point"",""coordinates"":[98.88430258684514,17.642464531665986]}"
7_0000000000000000121a,0.8308197761121183,1,2023.0,"{""type"":""Point"",""coordinates"":[97.91681589038005,19.23248186710162]}"
7_00000000000000001247,0.7459898720877808,1,2023.0,"{""type"":""Point"",""coordinates"":[98.95975949487156,16.98489427661749]}"
7_00000000000000001180,0.25722937637157883,0,2023.0,"{""type"":""Point"",""coordinates"":[99.66583585117945,19.140851799554355]}"
7_00000000000000001226,0.7929684389803214,1,2023.0,"{""type"":""Point"",""coordinates"":[98.86004507711439,18.20301366599362]}"
7_00000000000000001219,0.7683498199246424,1,2023.0,"{""type"":""Point"",""coordinates"":[98.96515054804516,18.13294335203977]}"
7_00000000000000001183,0.638976420397697,0,2023.0,"{""type"":""Point"",""coordinates"":[99.54725943596621,19.965504571075474]}"
7_000000000000000011ca,0.5556197294110974,1,2023.0,"{""type"":""Point"",""coordinates"":[101.18308957562493,19.542398308518216]}"
7_0000000000000000113b,0.5133528065403138,0,2023.0,"{""type"":""Point"",""coordinates"":[98.5501286356978,16.874402211614154]}"
7_00000000000000001249,0.3738546527387775,1,2023.0,"{""type"":""Point"",""coordinates"":[100.15092361837961,19.402262139711564]}"
7_000000000000000011a3,0.15590368110052835,1,2023.0,"{""type"":""Point"",""coordinates"":[100.02965390613008,19.192055656951077]}"
7_00000000000000001236,0.48292884450835766,1,2023.0,"{""type"":""Point"",""coordinates"":[100.33148599733678,20.054441341586454]}"
7_00000000000000001220,0.6142836828697512,1,2023.0,"{""type"":""Point"",""coordinates"":[98.91394669064846,17.696361686098992]}"
7_00000000000000001150,0.5954366772567976,0,2023.0,"{""type"":""Point"",""coordinates"":[98.41807681710107,18.097908195062846]}"
7_0000000000000000119b,0.5867785012684716,1,2023.0,"{""type"":""Point"",""coordinates"":[98.97862595142868,18.337758781626647]}"
7_00000000000000001173,0.219915198883351,0,2023.0,"{""type"":""Point"",""coordinates"":[100.19674088170376,19.916998469816097]}"
7_00000000000000001068,0.45016619016834364,0,2023.0,"{""type"":""Point"",""coordinates"":[99.93802383858284,19.019582087304844]}"
